sketch_name=exaloglog; t=2; d=16; p=6; num_cycles=100000; large_scale_simulation_mode_distinct_count_limit=1000000
distinct count; relative bias maximum likelihood; relative rmse maximum likelihood; theoretical relative standard error maximum likelihood; relative bias martingale; relative rmse martingale; theoretical relative standard error martingale; min num iterations; mean num iterations; max num iterations
1.0; -0.0010042314922112123; 0.0022330522591502587; 0.04963608249233546; 0.0; 0.0; 0.04243818133112071; 0; 0.0; 0
2.0; -0.0010031535871878286; 0.02361653115747132; 0.04963608249233546; 5.305985853611868E-6; 0.0208374897155543; 0.04243818133112071; 0; 1.38426; 3
3.0; -0.0010288299695964097; 0.027263688923352406; 0.04963608249233546; -4.6504512981529895E-5; 0.024453100408930423; 0.04243818133112071; 0; 1.97847; 4
4.0; -9.942215675794854E-4; 0.028795635564423; 0.04963608249233546; -1.4969340126717312E-5; 0.02575185043546071; 0.04243818133112071; 0; 2.24474; 4
5.0; -9.896873645139533E-4; 0.029656179068105616; 0.04963608249233546; -2.1005887488074045E-5; 0.026521363771196255; 0.04243818133112071; 0; 2.31829; 4
6.0; -9.88076155534104E-4; 0.0303280175845505; 0.04963608249233546; -5.592449340511743E-6; 0.027024059594265; 0.04243818133112071; 0; 2.22832; 4
7.0; -8.846627020099619E-4; 0.030543214648287128; 0.04963608249233546; 9.302428805213867E-5; 0.027197946157000046; 0.04243818133112071; 0; 2.44214; 4
8.0; -8.720392792534269E-4; 0.030921145350438314; 0.04963608249233546; 1.2286145086918117E-4; 0.0275059139817729; 0.04243818133112071; 0; 2.44533; 4
9.0; -8.80616529509634E-4; 0.031190401941302466; 0.04963608249233546; 1.280870283000083E-4; 0.027727347773629396; 0.04243818133112071; 0; 2.57478; 4
10.0; -7.802986656010899E-4; 0.03129619516265427; 0.04963608249233546; 1.9807467214176527E-4; 0.0278598991310391; 0.04243818133112071; 0; 2.73524; 4
11.0; -8.43768420951253E-4; 0.03154073829722387; 0.04963608249233546; 1.6926161980806954E-4; 0.027994446600850546; 0.04243818133112071; 0; 2.90341; 4
12.0; -7.829189188699848E-4; 0.03167530894517712; 0.04963608249233546; 2.1387991475958624E-4; 0.02809698689604607; 0.04243818133112071; 0; 3.05317; 4
