sketch_name=exaloglog; t=1; d=9; p=4; num_cycles=100000; large_scale_simulation_mode_distinct_count_limit=1000000
distinct count; relative bias maximum likelihood; relative rmse maximum likelihood; theoretical relative standard error maximum likelihood; relative bias martingale; relative rmse martingale; theoretical relative standard error martingale; min num iterations; mean num iterations; max num iterations
1.0; -0.005420959082584262; 0.008724762067434059; 0.12346677078675103; 0.0; 0.0; 0.10948044533787858; 0; 0.0; 0
2.0; -0.005198420623406846; 0.056200069716748104; 0.12346677078675103; 1.7260738237522086E-4; 0.053369637068343696; 0.10948044533787858; 0; 1.9394; 4
3.0; -0.0050918867913130736; 0.06521260534940378; 0.12346677078675103; 2.900665061313082E-4; 0.06194438766297197; 0.10948044533787858; 0; 2.89013; 5
4.0; -0.005145775314626084; 0.06942345539810486; 0.12346677078675103; 2.1691736819389577E-4; 0.06617431997376785; 0.10948044533787858; 0; 3.21612; 5
5.0; -0.005049351550124954; 0.0716928489934491; 0.12346677078675103; 2.757707530127347E-4; 0.06846849004572617; 0.10948044533787858; 0; 3.1981; 5
6.0; -0.004985221423654812; 0.07310231467559943; 0.12346677078675103; 2.743211551251464E-4; 0.06970819985334796; 0.10948044533787858; 0; 3.36331; 5
7.0; -0.005067690573620919; 0.0745137457353768; 0.12346677078675103; 2.495765335639192E-4; 0.07100445005330894; 0.10948044533787858; 0; 3.37984; 5
8.0; -0.005090052833431702; 0.07545777348479432; 0.12346677078675103; 1.8360177861232992E-4; 0.07188065027451053; 0.10948044533787858; 0; 3.35329; 5
9.0; -0.005100533867031916; 0.07637290240906656; 0.12346677078675103; 1.5678981536181776E-4; 0.07277996103030959; 0.10948044533787858; 0; 3.34935; 5
10.0; -0.0051113469380464505; 0.07698299666445921; 0.12346677078675103; 7.24606382868417E-5; 0.07345951328263498; 0.10948044533787858; 0; 3.32367; 5
11.0; -0.00510472259773974; 0.07752349406515023; 0.12346677078675103; 4.738932520116095E-5; 0.07390958020478144; 0.10948044533787858; 0; 3.31449; 5
12.0; -0.005151538172190647; 0.07822793879565944; 0.12346677078675103; -8.962740525975582E-5; 0.07455948316023119; 0.10948044533787858; 0; 3.3349; 5
13.0; -0.0052133434119075945; 0.07859345629803037; 0.12346677078675103; -1.9489237455832452E-4; 0.07487783174125885; 0.10948044533787858; 0; 3.36422; 5
14.0; -0.005199443792768557; 0.07888193084098141; 0.12346677078675103; -2.3202047494630696E-4; 0.0751258935527356; 0.10948044533787858; 0; 3.39805; 5
15.0; -0.005296697915161842; 0.07917802879416544; 0.12346677078675103; -3.1988445023016005E-4; 0.07539912930104203; 0.10948044533787858; 0; 3.42235; 5
16.0; -0.005396147513803297; 0.07941719467151476; 0.12346677078675103; -3.8291250579957E-4; 0.0756568237292221; 0.10948044533787858; 0; 3.4123; 5
17.0; -0.005298500354125639; 0.07966491478251855; 0.12346677078675103; -2.831929451839569E-4; 0.0758472325925764; 0.10948044533787858; 0; 3.40804; 5
18.0; -0.005320907489072253; 0.07989991070636322; 0.12346677078675103; -3.475800547161338E-4; 0.07599193780624929; 0.10948044533787858; 3; 3.40052; 5
19.0; -0.005416638066250758; 0.0802158137526627; 0.12346677078675103; -4.926150825319592E-4; 0.07626718095695917; 0.10948044533787858; 3; 3.38776; 5
20.0; -0.005391807425118408; 0.08044778770686593; 0.12346677078675103; -5.0324500620933E-4; 0.07647236338919414; 0.10948044533787858; 3; 3.38266; 5
21.0; -0.005474925301542545; 0.08085626984955518; 0.12346677078675103; -5.886047379037595E-4; 0.07684829017605323; 0.10948044533787858; 3; 3.37905; 5
22.0; -0.005412673198228932; 0.08105127503234238; 0.12346677078675103; -5.616243233509623E-4; 0.07704268189594034; 0.10948044533787858; 3; 3.38365; 5
23.0; -0.005408912996437366; 0.08121418358231469; 0.12346677078675103; -5.893895101754259E-4; 0.07717491265649894; 0.10948044533787858; 3; 3.39489; 5
24.0; -0.005355728938094584; 0.08142436412310304; 0.12346677078675103; -5.624298683125405E-4; 0.0773180050462809; 0.10948044533787858; 3; 3.40665; 5
25.0; -0.00524791191414009; 0.08162099705385467; 0.12346677078675103; -4.8298306111983785E-4; 0.07748947240798323; 0.10948044533787858; 3; 3.41482; 5
26.0; -0.005130328608398272; 0.08181465865509409; 0.12346677078675103; -4.008834109422362E-4; 0.07760914219771829; 0.10948044533787858; 3; 3.42761; 6
27.0; -0.005107421333730984; 0.08206709128308702; 0.12346677078675103; -3.9208286876831573E-4; 0.07778205634975992; 0.10948044533787858; 3; 3.44932; 6
28.0; -0.005015543918595563; 0.08216181299254365; 0.12346677078675103; -3.5184058122055857E-4; 0.07787096547363183; 0.10948044533787858; 3; 3.47882; 6
29.0; -0.004899547166276748; 0.08219048810962423; 0.12346677078675103; -2.7070594896715534E-4; 0.0778766157219992; 0.10948044533787858; 3; 3.50591; 6
30.0; -0.004923471514001967; 0.08241300726678934; 0.12346677078675103; -3.3370109514965963E-4; 0.0780478399115065; 0.10948044533787858; 3; 3.55033; 6
31.0; -0.004884772349209961; 0.08252063741583958; 0.12346677078675103; -3.2558078521172925E-4; 0.07808531123122646; 0.10948044533787858; 3; 3.60787; 6
32.0; -0.00483716104552026; 0.08274468914778485; 0.12346677078675103; -3.31563819521132E-4; 0.07834647308077246; 0.10948044533787858; 3; 3.68026; 6
33.0; -0.0048221797637478326; 0.0829229598554084; 0.12346677078675103; -3.5081991498913875E-4; 0.07846467727491364; 0.10948044533787858; 3; 3.76515; 6
34.0; -0.004800393417010847; 0.08312211395821216; 0.12346677078675103; -3.7738437485518945E-4; 0.078635618763128; 0.10948044533787858; 3; 3.86444; 6
35.0; -0.0047779156156094234; 0.0832075569711829; 0.12346677078675103; -3.7530570890660994E-4; 0.07874618052478344; 0.10948044533787858; 3; 3.96252; 6
36.0; -0.004775512457809562; 0.08346913794611809; 0.12346677078675103; -3.9969310024537354E-4; 0.07898305263806414; 0.10948044533787858; 3; 4.06094; 6
37.0; -0.004814495793803811; 0.08361586688469207; 0.12346677078675103; -4.8021099678053437E-4; 0.0790658921968427; 0.10948044533787858; 3; 4.15251; 6
38.0; -0.004764713069583931; 0.08382635670977406; 0.12346677078675103; -4.461265484962927E-4; 0.07922056920633287; 0.10948044533787858; 3; 4.22869; 6
39.0; -0.0047461308645775566; 0.08398822475427312; 0.12346677078675103; -4.232699574765737E-4; 0.07935530537707834; 0.10948044533787858; 3; 4.29381; 6
