sketch_name=exaloglog; t=1; d=9; p=8; num_cycles=100000; large_scale_simulation_mode_distinct_count_limit=1000000
distinct count; relative bias maximum likelihood; relative rmse maximum likelihood; theoretical relative standard error maximum likelihood; relative bias martingale; relative rmse martingale; theoretical relative standard error martingale; min num iterations; mean num iterations; max num iterations
1.0; -3.4828248632290886E-4; 5.379028968330946E-4; 0.030866692696687757; 0.0; 0.0; 0.027370111334469645; 0; 0.0; 0
2.0; -3.927543000634903E-4; 0.014842208379944112; 0.030866692696687757; -2.9147957856612377E-5; 0.013970823418006036; 0.027370111334469645; 0; 1.52505; 3
3.0; -3.649841243826345E-4; 0.016437251367653286; 0.030866692696687757; -8.687688433050199E-6; 0.015605488159398833; 0.027370111334469645; 0; 1.86332; 3
4.0; -3.7275630643454947E-4; 0.017492412282262147; 0.030866692696687757; -5.295350890195319E-6; 0.016563555614845214; 0.027370111334469645; 0; 1.97259; 4
5.0; -4.010454494963704E-4; 0.018152059594692255; 0.030866692696687757; -4.310758862592255E-5; 0.017291749670269065; 0.027370111334469645; 0; 2.25905; 3
6.0; -3.522501724665206E-4; 0.018178736427127674; 0.030866692696687757; 4.296333311075884E-7; 0.017349027393051265; 0.027370111334469645; 0; 2.27777; 4
7.0; -3.289413962869351E-4; 0.01835124968832422; 0.030866692696687757; 2.2306930772393394E-5; 0.017521519377759733; 0.027370111334469645; 0; 2.32438; 4
8.0; -3.4434740505706726E-4; 0.01863140566695461; 0.030866692696687757; -3.9843349811388706E-7; 0.017804254253861434; 0.027370111334469645; 0; 2.25431; 4
9.0; -3.237838504065263E-4; 0.01874416921231505; 0.030866692696687757; 2.520203913072803E-5; 0.017892020610887294; 0.027370111334469645; 0; 2.36751; 4
10.0; -3.1233505825108615E-4; 0.01880283904233506; 0.030866692696687757; 2.7193137411488033E-5; 0.017964509533809857; 0.027370111334469645; 0; 2.37913; 4
11.0; -3.6112246349347127E-4; 0.01904247749744536; 0.030866692696687757; -2.2824771681731807E-5; 0.018210813588176947; 0.027370111334469645; 0; 2.34619; 4
12.0; -3.730172408543627E-4; 0.01912889720225962; 0.030866692696687757; -4.065129282741659E-5; 0.018285209186891974; 0.027370111334469645; 0; 2.28598; 4
13.0; -3.700769158399514E-4; 0.019205912257670984; 0.030866692696687757; -2.8007180450556995E-5; 0.01833647555076533; 0.027370111334469645; 0; 2.41365; 4
14.0; -3.863577055654141E-4; 0.019293436185437513; 0.030866692696687757; -3.952594336570982E-5; 0.018405723510766393; 0.027370111334469645; 0; 2.41597; 4
15.0; -3.855082308719107E-4; 0.019339852217761036; 0.030866692696687757; -3.778165099228794E-5; 0.018456305655438786; 0.027370111334469645; 0; 2.44144; 4
16.0; -3.966371271391588E-4; 0.019392843259458305; 0.030866692696687757; -5.811723784185245E-5; 0.018519803248987547; 0.027370111334469645; 0; 2.53737; 4
17.0; -4.342453355823034E-4; 0.019481894883206098; 0.030866692696687757; -9.374411571750985E-5; 0.018608704123673277; 0.027370111334469645; 2; 2.48572; 4
18.0; -4.2643758155818957E-4; 0.019501038888209348; 0.030866692696687757; -7.795797615850926E-5; 0.018624949326673693; 0.027370111334469645; 2; 2.56614; 4
19.0; -3.979302108029835E-4; 0.019501613414204765; 0.030866692696687757; -4.528557590015117E-5; 0.018616775253108543; 0.027370111334469645; 2; 2.68699; 4
20.0; -4.0624665389207533E-4; 0.019511172528475285; 0.030866692696687757; -4.786032538923398E-5; 0.01861153888910521; 0.027370111334469645; 2; 2.77307; 4
21.0; -4.0461584433274184E-4; 0.019545424597985667; 0.030866692696687757; -4.972695042983805E-5; 0.018658294025746064; 0.027370111334469645; 2; 2.88461; 4
22.0; -4.190916172435354E-4; 0.019558632655501205; 0.030866692696687757; -7.31035894184573E-5; 0.018688167655374; 0.027370111334469645; 2; 2.96887; 4
23.0; -3.945745461831775E-4; 0.019553376838929618; 0.030866692696687757; -5.0883635451463036E-5; 0.018678541027167667; 0.027370111334469645; 2; 3.02396; 4
24.0; -4.0702699895759395E-4; 0.019610516515204915; 0.030866692696687757; -6.463571842600743E-5; 0.01872635578187804; 0.027370111334469645; 2; 3.06042; 4
25.0; -4.073332653562796E-4; 0.019609394350261218; 0.030866692696687757; -6.694330270212203E-5; 0.018735967314775975; 0.027370111334469645; 2; 3.11049; 4
26.0; -4.1479740525261587E-4; 0.019636718655089244; 0.030866692696687757; -7.039631218852705E-5; 0.018737051601889473; 0.027370111334469645; 2; 3.16393; 4
27.0; -4.0186535029238587E-4; 0.019639049032049386; 0.030866692696687757; -6.356706334506499E-5; 0.018737998176692593; 0.027370111334469645; 2; 3.22008; 4
28.0; -4.2899958248585887E-4; 0.0197081704038306; 0.030866692696687757; -9.459722178090847E-5; 0.018804460497696695; 0.027370111334469645; 2; 3.28748; 4
29.0; -4.247799404442163E-4; 0.01971574513052516; 0.030866692696687757; -9.124381949086377E-5; 0.018807708284074853; 0.027370111334469645; 3; 3.35165; 4
30.0; -4.1309730717051723E-4; 0.01970569776750725; 0.030866692696687757; -8.351933885524845E-5; 0.018808245251749126; 0.027370111334469645; 3; 3.38352; 4
