sketch_name=exaloglog; t=2; d=20; p=4; num_cycles=100000; large_scale_simulation_mode_distinct_count_limit=1000000
distinct count; relative bias maximum likelihood; relative rmse maximum likelihood; theoretical relative standard error maximum likelihood; relative bias martingale; relative rmse martingale; theoretical relative standard error martingale; min num iterations; mean num iterations; max num iterations
1.0; -0.003016225298947082; 0.006802554254181606; 0.09054946873360467; 0.0; 0.0; 0.07943301985602998; 0; 0.0; 0
2.0; -0.00301692635377064; 0.042489074169436446; 0.09054946873360467; -3.681365278230112E-5; 0.03957540691712623; 0.07943301985602998; 0; 1.64528; 4
3.0; -0.003194245542412539; 0.04952227138388466; 0.09054946873360467; -1.49907707832829E-4; 0.046049760752705476; 0.07943301985602998; 0; 2.4448; 4
4.0; -0.0029665925690451882; 0.05184339686347628; 0.09054946873360467; -4.186962846904653E-5; 0.04840306163119972; 0.07943301985602998; 0; 3.071; 5
5.0; -0.002938042841228348; 0.053331544032854984; 0.09054946873360467; 2.6071296302541213E-5; 0.04974976784734651; 0.07943301985602998; 0; 3.06621; 5
6.0; -0.002917099970742585; 0.05458652570911706; 0.09054946873360467; 5.175794914934483E-5; 0.05082598497559026; 0.07943301985602998; 0; 3.21027; 5
7.0; -0.0028544628946985773; 0.05527307381039676; 0.09054946873360467; 9.27717806340962E-5; 0.051445610589641734; 0.07943301985602998; 0; 3.29355; 5
8.0; -0.002709574206302252; 0.055743541302822046; 0.09054946873360467; 2.247212125922107E-4; 0.05190191942843981; 0.07943301985602998; 0; 3.34017; 5
9.0; -0.0025769831910160256; 0.0561662107285112; 0.09054946873360467; 3.2993624637724187E-4; 0.05232444857395863; 0.07943301985602998; 0; 3.26379; 5
10.0; -0.002590506185706218; 0.05661354281561067; 0.09054946873360467; 3.4523747947503224E-4; 0.05275563963316935; 0.07943301985602998; 0; 3.27784; 5
11.0; -0.0026372900335251766; 0.056953140821909255; 0.09054946873360467; 2.67309365937463E-4; 0.05312880469253331; 0.07943301985602998; 0; 3.29455; 5
12.0; -0.0027216853541174226; 0.05730232541233979; 0.09054946873360467; 2.063674350037645E-4; 0.05346090753597669; 0.07943301985602998; 0; 3.33223; 5
13.0; -0.00272834925625325; 0.05755072019449502; 0.09054946873360467; 1.8944618933550023E-4; 0.05368762495243989; 0.07943301985602998; 0; 3.3401; 5
14.0; -0.002725778338434002; 0.05775501494136461; 0.09054946873360467; 2.3754523756189786E-4; 0.0538643504687365; 0.07943301985602998; 0; 3.37407; 5
15.0; -0.002661533352977403; 0.05799469150725648; 0.09054946873360467; 2.800393600088206E-4; 0.05413617062516448; 0.07943301985602998; 0; 3.3791; 5
16.0; -0.002663993710186874; 0.05826740588701749; 0.09054946873360467; 2.4333402481411192E-4; 0.054412440084185144; 0.07943301985602998; 0; 3.38017; 5
17.0; -0.002678193547430596; 0.05852409510503886; 0.09054946873360467; 2.0588430757227484E-4; 0.05462927866625882; 0.07943301985602998; 3; 3.37111; 5
18.0; -0.002789328690022302; 0.05879135265036718; 0.09054946873360467; 1.432377158466298E-4; 0.054817917827233095; 0.07943301985602998; 3; 3.36855; 5
19.0; -0.002781692411921589; 0.05888234868267644; 0.09054946873360467; 1.4496617361658238E-4; 0.054908525944910774; 0.07943301985602998; 3; 3.35917; 5
20.0; -0.0028523592793303224; 0.059086763496889946; 0.09054946873360467; 2.5690406068207325E-5; 0.05508045365282908; 0.07943301985602998; 3; 3.35461; 5
21.0; -0.0027154385898493748; 0.05909559524526714; 0.09054946873360467; 1.1101585051978347E-4; 0.055082812909384694; 0.07943301985602998; 3; 3.36865; 5
22.0; -0.002790838142735802; 0.05924000026689606; 0.09054946873360467; 5.816242099390382E-5; 0.05514899332836127; 0.07943301985602998; 3; 3.37965; 5
23.0; -0.002788903614472066; 0.05942732198069893; 0.09054946873360467; 5.228202373767713E-5; 0.05529486350787195; 0.07943301985602998; 3; 3.38916; 5
24.0; -0.002693240772505085; 0.05939625467169971; 0.09054946873360467; 9.389362404259599E-5; 0.055277977047773846; 0.07943301985602998; 3; 3.39669; 5
25.0; -0.0026706050521190473; 0.05953004806470991; 0.09054946873360467; 1.0011124802916386E-4; 0.05537139478187737; 0.07943301985602998; 3; 3.40795; 5
26.0; -0.002551934376077663; 0.05957548742097839; 0.09054946873360467; 2.1017501621813382E-4; 0.05538308329044266; 0.07943301985602998; 3; 3.4154; 5
27.0; -0.0025689102182177366; 0.05969329717062616; 0.09054946873360467; 1.7325920303802602E-4; 0.05543365615036122; 0.07943301985602998; 3; 3.4257; 5
28.0; -0.0024372595135079165; 0.05975073488495296; 0.09054946873360467; 2.9733229025248495E-4; 0.055462998161134834; 0.07943301985602998; 3; 3.42815; 5
29.0; -0.0023704976573444216; 0.05985846277982796; 0.09054946873360467; 3.5578824923350206E-4; 0.05555851332895147; 0.07943301985602998; 3; 3.43156; 6
30.0; -0.0024007439832522; 0.05991389313512278; 0.09054946873360467; 3.0844531327228026E-4; 0.05564370708836384; 0.07943301985602998; 3; 3.4303; 5
31.0; -0.0024211231114038374; 0.05998691207399307; 0.09054946873360467; 2.3508854202786215E-4; 0.05567613733002551; 0.07943301985602998; 3; 3.4329; 5
32.0; -0.002423023794619903; 0.060035736966651015; 0.09054946873360467; 2.0393124627355894E-4; 0.0557143758184913; 0.07943301985602998; 3; 3.43515; 5
33.0; -0.002497304520482584; 0.060142595113550176; 0.09054946873360467; 1.3705844931828696E-4; 0.055809268744321044; 0.07943301985602998; 3; 3.43634; 5
34.0; -0.0024933876649740347; 0.06018169119122436; 0.09054946873360467; 1.1470149008132353E-4; 0.055900299413329996; 0.07943301985602998; 3; 3.43989; 5
35.0; -0.0024436500557288767; 0.060262040078421335; 0.09054946873360467; 1.8109091195934275E-4; 0.05596696380064353; 0.07943301985602998; 3; 3.44243; 5
36.0; -0.0024181304657203534; 0.06032434440159995; 0.09054946873360467; 1.9195000469644604E-4; 0.05600210445107823; 0.07943301985602998; 3; 3.44436; 5
37.0; -0.0024327533036841696; 0.06044121379734924; 0.09054946873360467; 1.8222143618832807E-4; 0.05611417264293624; 0.07943301985602998; 3; 3.44631; 5
38.0; -0.002353065924146221; 0.06057461955485675; 0.09054946873360467; 2.4451847106629696E-4; 0.056215751953521485; 0.07943301985602998; 3; 3.43954; 5
39.0; -0.002414259632592357; 0.06072810201901761; 0.09054946873360467; 1.7293370118817472E-4; 0.0563431119373673; 0.07943301985602998; 3; 3.43156; 5
40.0; -0.002480290019192877; 0.060756911458048415; 0.09054946873360467; 1.0863628627133523E-4; 0.0563689544096442; 0.07943301985602998; 3; 3.42743; 5
42.0; -0.0024937600197101053; 0.06096063136358065; 0.09054946873360467; 8.527417348814647E-5; 0.05647472411961608; 0.07943301985602998; 3; 3.42056; 5
44.0; -0.002456154608302752; 0.061108501538077474; 0.09054946873360467; 1.1091830995439005E-4; 0.05657898655638041; 0.07943301985602998; 3; 3.41542; 5
46.0; -0.0023838736785257294; 0.06126573713326576; 0.09054946873360467; 1.7349932498895903E-4; 0.05674499281439968; 0.07943301985602998; 3; 3.41729; 5
48.0; -0.002461723247222825; 0.061440702300431214; 0.09054946873360467; 1.2356044418049871E-4; 0.05684534024770115; 0.07943301985602998; 3; 3.42458; 5
50.0; -0.0024538915294816752; 0.0615397639338904; 0.09054946873360467; 1.4753560425682173E-4; 0.056969594228434846; 0.07943301985602998; 3; 3.43112; 5
52.0; -0.0024893030086229734; 0.061765880074092346; 0.09054946873360467; 8.527298461605349E-5; 0.05718010245368695; 0.07943301985602998; 3; 3.44239; 6
54.0; -0.002457115320995301; 0.06191207684937341; 0.09054946873360467; 8.814308954188519E-5; 0.05729525319679105; 0.07943301985602998; 3; 3.45611; 6
56.0; -0.0024633923600297825; 0.0620364323499392; 0.09054946873360467; 7.897520018318122E-5; 0.05742156212112889; 0.07943301985602998; 3; 3.47467; 6
58.0; -0.002554035580084491; 0.06212097083997382; 0.09054946873360467; -1.4985080406865913E-5; 0.05746065175046407; 0.07943301985602998; 3; 3.50167; 6
60.0; -0.002615000027264126; 0.06224263586627598; 0.09054946873360467; -8.766672948432127E-5; 0.05756958630783294; 0.07943301985602998; 3; 3.53681; 6
62.0; -0.002565868240705338; 0.06235946614358533; 0.09054946873360467; -3.497896867268141E-5; 0.05763368383548878; 0.07943301985602998; 3; 3.58543; 6
65.0; -0.0024848103768240508; 0.0626258511693206; 0.09054946873360467; 2.434400061905844E-5; 0.057847414415300835; 0.07943301985602998; 3; 3.69061; 6
68.0; -0.0024994174820543204; 0.06267531662200648; 0.09054946873360467; 2.0611224198749175E-5; 0.05787039849416458; 0.07943301985602998; 3; 3.84656; 6
71.0; -0.00251365607480406; 0.06283837511126866; 0.09054946873360467; -1.5623346294103608E-5; 0.058021492832254905; 0.07943301985602998; 3; 4.01596; 6
74.0; -0.002471221640488889; 0.06292313256276778; 0.09054946873360467; -1.703904400736989E-5; 0.05808799134595828; 0.07943301985602998; 3; 4.18144; 6
77.0; -0.002462269692216245; 0.06305226505650617; 0.09054946873360467; -3.7970121527858175E-5; 0.05818380905197929; 0.07943301985602998; 3; 4.30473; 6
80.0; -0.0024433366687079475; 0.06318832599378407; 0.09054946873360467; -4.0847916386373363E-5; 0.058282921539583865; 0.07943301985602998; 3; 4.38967; 6
84.0; -0.0023994325589079906; 0.06343049756713785; 0.09054946873360467; -4.822128087982549E-5; 0.05846206954370973; 0.07943301985602998; 3; 4.45829; 7
88.0; -0.002392781017370425; 0.06363355636307076; 0.09054946873360467; -9.340536993183418E-5; 0.05859311804564997; 0.07943301985602998; 3; 4.48752; 7
92.0; -0.00240150399842418; 0.06385678110689591; 0.09054946873360467; -1.1232261974777193E-4; 0.05876850320573595; 0.07943301985602998; 3; 4.50288; 7
96.0; -0.0023707312452238356; 0.06401458996577776; 0.09054946873360467; -1.1953973506160068E-4; 0.05886126759327235; 0.07943301985602998; 3; 4.50752; 7
100.0; -0.002285074391845931; 0.06437653924357496; 0.09054946873360467; -4.587923136053197E-5; 0.05908419141654825; 0.07943301985602998; 3; 4.51151; 7
105.0; -0.00222070099738837; 0.06467336097088344; 0.09054946873360467; -6.021971591413635E-5; 0.05937061000697331; 0.07943301985602998; 4; 4.51131; 7
