sketch_name=exaloglog; t=2; d=20; p=10; num_cycles=100000; large_scale_simulation_mode_distinct_count_limit=1000000
distinct count; relative bias maximum likelihood; relative rmse maximum likelihood; theoretical relative standard error maximum likelihood; relative bias martingale; relative rmse martingale; theoretical relative standard error martingale; min num iterations; mean num iterations; max num iterations
1.0; -4.814141366076304E-5; 1.0337512073359611E-4; 0.011318683591700584; 0.0; 0.0; 0.009929127482003747; 0; 0.0; 0
2.0; -5.296365830457488E-5; 0.0054782662765371195; 0.011318683591700584; -7.2621183303949356E-6; 0.005244467671632855; 0.009929127482003747; 0; 1.80125; 3
3.0; -2.808405452815346E-5; 0.005477254852308512; 0.011318683591700584; 2.2294171594988165E-5; 0.00494447409129839; 0.009929127482003747; 0; 1.82061; 3
4.0; -4.0867659441966284E-5; 0.006274526972069617; 0.011318683591700584; 5.963587685934932E-6; 0.005862929290113504; 0.009929127482003747; 0; 2.02184; 4
5.0; -1.9151148601091664E-5; 0.006163405713934015; 0.011318683591700584; 3.124094366325258E-5; 0.0056566296835384965; 0.009929127482003747; 0; 2.29906; 3
6.0; -4.531327961720476E-6; 0.006189514456216197; 0.011318683591700584; 4.390876644913229E-5; 0.005700282698852153; 0.009929127482003747; 0; 2.26898; 3
7.0; -6.566033318274206E-6; 0.0064002812879400284; 0.011318683591700584; 4.5121461220186857E-5; 0.0058710816448962625; 0.009929127482003747; 0; 2.27131; 4
8.0; -1.845208759237039E-5; 0.006642099601811989; 0.011318683591700584; 3.550472899459798E-5; 0.0061070618471447; 0.009929127482003747; 0; 2.31528; 4
9.0; -2.4572550566558274E-5; 0.006792952522580409; 0.011318683591700584; 2.861954666963804E-5; 0.006279021133123328; 0.009929127482003747; 0; 2.30952; 4
10.0; -4.711485960312387E-6; 0.006717645142972106; 0.011318683591700584; 4.5650270135937347E-5; 0.006221230617343554; 0.009929127482003747; 0; 2.34991; 4
11.0; -7.684822432650621E-6; 0.006816432995268987; 0.011318683591700584; 4.275035817875112E-5; 0.006313870443155114; 0.009929127482003747; 0; 2.34164; 4
12.0; -2.112161745672898E-5; 0.006946448862398311; 0.011318683591700584; 3.158107926819915E-5; 0.006441070238409609; 0.009929127482003747; 0; 2.36794; 4
13.0; -3.787501645022851E-5; 0.007069650981875915; 0.011318683591700584; 1.788819148311161E-5; 0.006559046199608436; 0.009929127482003747; 0; 2.37583; 4
14.0; -4.563243246478098E-5; 0.007129078856204953; 0.011318683591700584; 6.512364119394747E-6; 0.006644311386343866; 0.009929127482003747; 0; 2.39011; 4
15.0; -1.8588277809179092E-5; 0.007023603166515582; 0.011318683591700584; 2.8379698349208597E-5; 0.006551493974762401; 0.009929127482003747; 0; 2.43918; 4
16.0; -2.919242981365878E-5; 0.0070994687849982125; 0.011318683591700584; 1.77911659736205E-5; 0.006626227786019917; 0.009929127482003747; 0; 2.40512; 4
17.0; -2.560509058509321E-5; 0.0071010351603342965; 0.011318683591700584; 2.3487250888536306E-5; 0.006619485791161369; 0.009929127482003747; 2; 2.31912; 4
18.0; -2.4165512505007163E-5; 0.0071109592226598845; 0.011318683591700584; 1.9943031088426533E-5; 0.0066493612440334604; 0.009929127482003747; 2; 2.32955; 4
19.0; -2.4056903626239283E-5; 0.007123159215208251; 0.011318683591700584; 1.9123684435853282E-5; 0.00665532577735654; 0.009929127482003747; 2; 2.3365; 4
