sketch_name=exaloglog; t=2; d=24; p=10; num_cycles=100000; large_scale_simulation_mode_distinct_count_limit=1000000
distinct count; relative bias martingale; relative rmse martingale; theoretical relative standard error martingale; relative bias maximum likelihood; relative rmse maximum likelihood; theoretical relative standard error maximum likelihood
24.0; -9.559662966375741E-6; 0.006541340492875031; 0.009570795826192524; -5.0040612835198856E-5; 0.006785258770809759; 0.010742449586704707
25.0; -1.1707081456570408E-5; 0.006551038116918235; 0.009570795826192524; -5.172207265387731E-5; 0.006794639709861507; 0.010742449586704707
26.0; -1.5289802630965043E-5; 0.006562730422161577; 0.009570795826192524; -5.243039502376814E-5; 0.006798153979820401; 0.010742449586704707
27.0; -2.6825519413526948E-5; 0.006597305586038392; 0.009570795826192524; -6.220000445811666E-5; 0.006825810548305281; 0.010742449586704707
28.0; -2.6147515339454906E-5; 0.00660468931524736; 0.009570795826192524; -6.024382591592566E-5; 0.006830130196251105; 0.010742449586704707
29.0; -2.4906317508481267E-5; 0.0066039617752025916; 0.009570795826192524; -5.962516001195508E-5; 0.006833493536947778; 0.010742449586704707
30.0; -2.5809054855203265E-5; 0.006601879905501909; 0.009570795826192524; -6.060194114519066E-5; 0.006833603802571092; 0.010742449586704707
31.0; -2.0898751077461363E-5; 0.006583905666704342; 0.009570795826192524; -5.5257487225275136E-5; 0.006818045002046314; 0.010742449586704707
32.0; -2.3562145374775307E-5; 0.0065869267591026895; 0.009570795826192524; -5.792213126034286E-5; 0.006820387735281399; 0.010742449586704707
33.0; -2.5214339638308844E-5; 0.006597479441059984; 0.009570795826192524; -6.0851313167451475E-5; 0.006833234609475257; 0.010742449586704707
34.0; -2.5637512588855925E-5; 0.006604341709295386; 0.009570795826192524; -6.0938053173579064E-5; 0.006842379174004236; 0.010742449586704707
35.0; -2.581773972690038E-5; 0.006606065779654911; 0.009570795826192524; -5.909440401584244E-5; 0.006842746082566915; 0.010742449586704707
36.0; -3.188504497387227E-5; 0.006613476991315902; 0.009570795826192524; -6.665799555264521E-5; 0.006852615120603943; 0.010742449586704707
37.0; -3.281139508289885E-5; 0.00661427032919062; 0.009570795826192524; -7.025231466378189E-5; 0.006856400978536265; 0.010742449586704707
38.0; -2.4237497439952987E-5; 0.006599828343272189; 0.009570795826192524; -6.335485480872455E-5; 0.006848319020736584; 0.010742449586704707
39.0; -1.897734477680906E-5; 0.006589680442051848; 0.009570795826192524; -5.779366000310376E-5; 0.006841170512669476; 0.010742449586704707
40.0; -1.905111020489052E-5; 0.006592784435434429; 0.009570795826192524; -5.86226863991791E-5; 0.006842800240276186; 0.010742449586704707
42.0; -1.1932747662820415E-5; 0.006580420075539197; 0.009570795826192524; -5.514455745903023E-5; 0.00683944798225983; 0.010742449586704707
44.0; -8.15049864517084E-6; 0.00657622083554022; 0.009570795826192524; -5.251103324376474E-5; 0.0068367968332770646; 0.010742449586704707
46.0; -1.533263355811068E-5; 0.006590293025766768; 0.009570795826192524; -5.9408214394787044E-5; 0.006848516765065929; 0.010742449586704707
48.0; -9.331130883772808E-6; 0.006578803724693394; 0.009570795826192524; -5.227392605311867E-5; 0.0068402815797057; 0.010742449586704707
50.0; -1.601113078152311E-5; 0.00658969171867564; 0.009570795826192524; -6.088934891667464E-5; 0.006854354535977594; 0.010742449586704707
52.0; -4.778158014580061E-6; 0.006578320722233416; 0.009570795826192524; -4.994031794298205E-5; 0.006843090204974717; 0.010742449586704707
54.0; 3.2213650295718932E-6; 0.0065764611906632; 0.009570795826192524; -4.192403177873875E-5; 0.0068393110929817185; 0.010742449586704707
56.0; 1.3273360106232966E-6; 0.006584904779782691; 0.009570795826192524; -4.7000748643697244E-5; 0.006856448533251204; 0.010742449586704707
58.0; 8.428703824909296E-6; 0.0065790471405970325; 0.009570795826192524; -3.853548506381128E-5; 0.00685174051254626; 0.010742449586704707
60.0; -3.6935078370755755E-6; 0.0065942521001834615; 0.009570795826192524; -4.7991024593748264E-5; 0.006859787000513108; 0.010742449586704707
62.0; 2.0024700500871066E-6; 0.006591300220955804; 0.009570795826192524; -4.186873900413572E-5; 0.006854719906460894; 0.010742449586704707
65.0; 7.012165840591544E-6; 0.006587656370079074; 0.009570795826192524; -3.449217665400654E-5; 0.006850304942016751; 0.010742449586704707
68.0; 5.951326054752711E-6; 0.006587466195468041; 0.009570795826192524; -3.851741170590571E-5; 0.006854338891907508; 0.010742449586704707
71.0; 7.685203363984662E-6; 0.006584670758344593; 0.009570795826192524; -3.27460884577275E-5; 0.006846185432800143; 0.010742449586704707
74.0; 1.7161256080429418E-5; 0.0065779791849153585; 0.009570795826192524; -2.3131011464909808E-5; 0.006841330625053307; 0.010742449586704707
77.0; 1.9595149804611923E-5; 0.006581310957486398; 0.009570795826192524; -2.1853042804497366E-5; 0.006844086796422661; 0.010742449586704707
80.0; 1.8710413540801574E-5; 0.006583853952897778; 0.009570795826192524; -2.3523197797989242E-5; 0.0068491965890816395; 0.010742449586704707
84.0; 6.0439053396066135E-6; 0.006602942663984005; 0.009570795826192524; -3.403012714887161E-5; 0.006866780052110136; 0.010742449586704707
88.0; -1.6842900241181399E-6; 0.006606579392105117; 0.009570795826192524; -4.205697849614922E-5; 0.006871470508162162; 0.010742449586704707
92.0; 6.8065609455512154E-6; 0.006599896773781633; 0.009570795826192524; -3.3233381566460196E-5; 0.0068624563011619845; 0.010742449586704707
96.0; 8.922637004722698E-6; 0.006601488963000913; 0.009570795826192524; -3.1582382744000044E-5; 0.006864268656913594; 0.010742449586704707
100.0; 8.33636046598564E-6; 0.006606402532315421; 0.009570795826192524; -2.8694123190342835E-5; 0.006863929630916286; 0.010742449586704707
105.0; 2.5359344703857823E-5; 0.006599389413512824; 0.009570795826192524; -1.2991771460028609E-5; 0.006856786292609128; 0.010742449586704707
110.0; 2.8476645215743345E-5; 0.006599964260041502; 0.009570795826192524; -8.177408900401558E-6; 0.006854471309783179; 0.010742449586704707
115.0; 3.0991643952821095E-5; 0.006595901532437031; 0.009570795826192524; -3.6888256569704453E-6; 0.006848100402026078; 0.010742449586704707
120.0; 3.187115406934708E-5; 0.006598381805119615; 0.009570795826192524; -4.056372987173064E-6; 0.00685370903574038; 0.010742449586704707
125.0; 3.015593038126894E-5; 0.006611972314819848; 0.009570795826192524; -5.561541393136281E-6; 0.00686364617960209; 0.010742449586704707
131.0; 1.4407610454930682E-5; 0.006624517965322182; 0.009570795826192524; -2.2406570876205715E-5; 0.006869977624715344; 0.010742449586704707
137.0; 2.333870793785052E-5; 0.0066245249829606865; 0.009570795826192524; -1.362993667292022E-5; 0.00687324960202608; 0.010742449586704707
143.0; 2.4516294677942065E-5; 0.0066293494641475265; 0.009570795826192524; -1.6887061593764993E-5; 0.006883413553178872; 0.010742449586704707
150.0; 2.2423844766322844E-5; 0.006636707591552106; 0.009570795826192524; -1.8498622677751413E-5; 0.006891837214274368; 0.010742449586704707
157.0; 2.161058765526096E-5; 0.006631398787458032; 0.009570795826192524; -2.0082868885006986E-5; 0.006885790483927937; 0.010742449586704707
164.0; 1.8976082572482505E-5; 0.006630280170722813; 0.009570795826192524; -2.2755130144390173E-5; 0.006887189387796365; 0.010742449586704707
172.0; 1.937568582843404E-5; 0.006639536874001518; 0.009570795826192524; -2.2840111452911927E-5; 0.0068973422920658; 0.010742449586704707
180.0; 2.0618878130555363E-5; 0.00664386726308294; 0.009570795826192524; -2.0375009759659153E-5; 0.00690216670753225; 0.010742449586704707
188.0; 2.006549454151436E-5; 0.006647568747601682; 0.009570795826192524; -2.127072629189728E-5; 0.0069038336032859315; 0.010742449586704707
197.0; 1.475883305833553E-5; 0.0066481101805492965; 0.009570795826192524; -2.8775767862508473E-5; 0.0069088182291452945; 0.010742449586704707
206.0; 2.36407300081503E-5; 0.006646773376787733; 0.009570795826192524; -1.7682438076365237E-5; 0.006904254871581393; 0.010742449586704707
216.0; 1.6836776042167007E-5; 0.006656127331984952; 0.009570795826192524; -2.1091491426321127E-5; 0.006910700809500588; 0.010742449586704707
226.0; 1.926380613978166E-5; 0.006655319636165129; 0.009570795826192524; -2.240281260443775E-5; 0.0069147583990516156; 0.010742449586704707
237.0; 1.9887040913919857E-5; 0.006653171363807505; 0.009570795826192524; -2.0394694141097136E-5; 0.0069108636274632824; 0.010742449586704707
248.0; 1.5168575713516915E-5; 0.006657232694787846; 0.009570795826192524; -2.9453166118182833E-5; 0.006920961256878191; 0.010742449586704707
260.0; 2.2943942155516137E-5; 0.006652224148849237; 0.009570795826192524; -2.0593750930750664E-5; 0.006917399132232685; 0.010742449586704707
273.0; 1.8379333341794852E-5; 0.006660969927979937; 0.009570795826192524; -2.6074513123999093E-5; 0.006924315528633201; 0.010742449586704707
286.0; 1.4563389427802986E-5; 0.006662340168714653; 0.009570795826192524; -2.7500978979033914E-5; 0.0069280990136828405; 0.010742449586704707
300.0; 1.614776705177145E-5; 0.006670334311163691; 0.009570795826192524; -2.6479180957122342E-5; 0.0069351039360006465; 0.010742449586704707
314.0; 1.9789571069231223E-5; 0.006662571757393378; 0.009570795826192524; -1.9557748094501276E-5; 0.006927454338245997; 0.010742449586704707
329.0; 1.991006546042329E-5; 0.006668331739111402; 0.009570795826192524; -1.8686412817977543E-5; 0.0069342852630562; 0.010742449586704707
345.0; 2.3987098755543398E-5; 0.006660718115886057; 0.009570795826192524; -1.6784417794534534E-5; 0.0069257334735261895; 0.010742449586704707
362.0; 1.9836027167710414E-5; 0.0066595357932935665; 0.009570795826192524; -2.010813357719919E-5; 0.006927506932927233; 0.010742449586704707
380.0; 1.116142592392042E-5; 0.006655556228254339; 0.009570795826192524; -2.786586798037146E-5; 0.006928308619880329; 0.010742449586704707
398.0; 1.0125876253691045E-5; 0.006664159259614197; 0.009570795826192524; -3.119193736773894E-5; 0.0069351652434335356; 0.010742449586704707
417.0; 6.092673100946416E-6; 0.006668997095065153; 0.009570795826192524; -3.1588509554009884E-5; 0.006936852709495423; 0.010742449586704707
437.0; 9.859942697266221E-6; 0.006673226773355321; 0.009570795826192524; -2.69674360477394E-5; 0.006940978768435612; 0.010742449586704707
458.0; 5.7292950088492564E-6; 0.006677176420416199; 0.009570795826192524; -3.25469283746523E-5; 0.006951252655626835; 0.010742449586704707
480.0; 1.5821597649303526E-6; 0.00668080786019263; 0.009570795826192524; -3.635976138455757E-5; 0.006954638813879693; 0.010742449586704707
503.0; 1.1617375467894908E-5; 0.0066816345363433565; 0.009570795826192524; -2.4584029177604066E-5; 0.006953766933384357; 0.010742449586704707
528.0; 1.4215402423628504E-5; 0.0066865425038844855; 0.009570795826192524; -2.338841445246408E-5; 0.006956404791168929; 0.010742449586704707
554.0; 1.7672007809460197E-5; 0.006696533270621745; 0.009570795826192524; -2.101326474462807E-5; 0.0069714463134813165; 0.010742449586704707
581.0; 1.617011167848331E-5; 0.006692292488811547; 0.009570795826192524; -2.1621764775954318E-5; 0.006961617212922878; 0.010742449586704707
610.0; 8.26167394002771E-6; 0.006690357806397417; 0.009570795826192524; -2.659737210368505E-5; 0.006959235336955124; 0.010742449586704707
640.0; 5.507333586154178E-6; 0.0066938151514882764; 0.009570795826192524; -3.064474473989808E-5; 0.006962795138494043; 0.010742449586704707
672.0; -5.136685952804755E-6; 0.006699907175799067; 0.009570795826192524; -4.479686517435158E-5; 0.006967070085423663; 0.010742449586704707
705.0; -3.4439562323599933E-6; 0.006709317025978789; 0.009570795826192524; -4.222170206527244E-5; 0.0069754354414883445; 0.010742449586704707
740.0; 9.413218142160163E-7; 0.006707213696905633; 0.009570795826192524; -3.800345997570575E-5; 0.006971229568435169; 0.010742449586704707
776.0; 6.023626491209118E-6; 0.006708884466893941; 0.009570795826192524; -3.1752377387199504E-5; 0.006973372409464671; 0.010742449586704707
814.0; 3.677434005288199E-7; 0.006713456464087569; 0.009570795826192524; -3.44099739737498E-5; 0.00697871722479431; 0.010742449586704707
854.0; 2.742654354608416E-6; 0.006714555318792152; 0.009570795826192524; -3.0019095638154553E-5; 0.006978176906601809; 0.010742449586704707
896.0; 2.9211361144123287E-6; 0.006719169285608011; 0.009570795826192524; -3.295236713907457E-5; 0.006986069997714582; 0.010742449586704707
940.0; 6.186579302613931E-6; 0.006729480462729678; 0.009570795826192524; -3.236061972790704E-5; 0.0069935402533743175; 0.010742449586704707
986.0; 3.801409303719116E-6; 0.006743179666311052; 0.009570795826192524; -3.5320650712554777E-5; 0.0070109509182389226; 0.010742449586704707
1035.0; 9.892929347677637E-6; 0.0067368232150538; 0.009570795826192524; -3.001133676241885E-5; 0.0070062090010660685; 0.010742449586704707
1086.0; 8.376814755156314E-6; 0.00674108616967501; 0.009570795826192524; -3.3398453491245154E-5; 0.007008519238592799; 0.010742449586704707
1140.0; 2.4921892801788672E-6; 0.006753341260913036; 0.009570795826192524; -4.0919602244041176E-5; 0.007014078946070894; 0.010742449586704707
1197.0; 1.0468787611704177E-5; 0.006745871687288883; 0.009570795826192524; -3.201484888195148E-5; 0.007005573520875899; 0.010742449586704707
1256.0; 8.615092459979246E-6; 0.0067556271003228075; 0.009570795826192524; -3.550705822655102E-5; 0.007016729490153289; 0.010742449586704707
1318.0; 4.573664100779847E-6; 0.006760218723701301; 0.009570795826192524; -3.741927085984203E-5; 0.00702765543267963; 0.010742449586704707
1383.0; -9.456784895177036E-6; 0.006776531312729259; 0.009570795826192524; -4.927694898236383E-5; 0.00704541626602584; 0.010742449586704707
1452.0; -6.316452259245617E-7; 0.006787918782026427; 0.009570795826192524; -3.831757673355563E-5; 0.007061729891386404; 0.010742449586704707
1524.0; 3.85799187751402E-6; 0.006787968685975417; 0.009570795826192524; -3.105968315759732E-5; 0.007063965200050125; 0.010742449586704707
1600.0; 3.3401708131800294E-6; 0.00679504342704482; 0.009570795826192524; -3.350695023669713E-5; 0.007069484365830344; 0.010742449586704707
1680.0; 3.374440745353845E-6; 0.006802286771967906; 0.009570795826192524; -3.362781045858676E-5; 0.007076291069110514; 0.010742449586704707
1763.0; -6.697426538110728E-6; 0.0067996972956714695; 0.009570795826192524; -4.255014806482391E-5; 0.007074282895560992; 0.010742449586704707
1851.0; -6.209271381642138E-6; 0.00680498359346986; 0.009570795826192524; -3.9084025231651946E-5; 0.007078616145350468; 0.010742449586704707
1943.0; -5.200188415951651E-6; 0.006813506568963557; 0.009570795826192524; -3.620673328405589E-5; 0.007088580698462078; 0.010742449586704707
2040.0; 6.474400180604202E-6; 0.006816259828192703; 0.009570795826192524; -2.1707600996373277E-5; 0.0070955660480268145; 0.010742449586704707
2141.0; 3.384958460941704E-6; 0.0068176459683399766; 0.009570795826192524; -2.3756652952414188E-5; 0.007101978276375901; 0.010742449586704707
2248.0; 4.516635359262784E-6; 0.0068280361060920345; 0.009570795826192524; -2.379789222610862E-5; 0.00711583035781897; 0.010742449586704707
2360.0; 5.377972298955787E-6; 0.006837798074043265; 0.009570795826192524; -2.296435927220958E-5; 0.007125503867882311; 0.010742449586704707
2477.0; 1.3509240048351633E-5; 0.006845221609003579; 0.009570795826192524; -1.4076286694256062E-5; 0.007137600785378293; 0.010742449586704707
2600.0; 6.320019176588793E-6; 0.0068506324188167865; 0.009570795826192524; -2.0065686720836024E-5; 0.007143469364862115; 0.010742449586704707
2729.0; 6.213389738164958E-6; 0.006859090323562208; 0.009570795826192524; -2.4674251714929195E-5; 0.007156276385581984; 0.010742449586704707
2865.0; 5.146787804078877E-6; 0.00686738936023522; 0.009570795826192524; -2.5777620689740457E-5; 0.00716974977901253; 0.010742449586704707
3008.0; -6.271819283311806E-6; 0.006876866430771844; 0.009570795826192524; -3.8017156158420666E-5; 0.0071795775557465455; 0.010742449586704707
3158.0; -2.6641629018094694E-6; 0.00687537332883138; 0.009570795826192524; -3.3890673105818244E-5; 0.007182173961430125; 0.010742449586704707
3315.0; -3.31906295295354E-6; 0.006881243150561664; 0.009570795826192524; -3.4120580440335904E-5; 0.007192676811121789; 0.010742449586704707
3480.0; -1.7717353430591903E-6; 0.0068966696320697796; 0.009570795826192524; -3.2206309165013736E-5; 0.0072136667880588375; 0.010742449586704707
3653.0; -1.8636814406810188E-6; 0.0069171305481570316; 0.009570795826192524; -3.212804042053047E-5; 0.007239004939414283; 0.010742449586704707
3835.0; -4.593039697122726E-7; 0.006916110185725603; 0.009570795826192524; -2.483427295488991E-5; 0.007238810455117401; 0.010742449586704707
4026.0; 8.51980433999937E-6; 0.006936975575467732; 0.009570795826192524; -1.8835021720495948E-5; 0.007268104220166165; 0.010742449586704707
4227.0; 1.4284550589049679E-6; 0.00695138254653404; 0.009570795826192524; -2.389398017366188E-5; 0.007282136360086791; 0.010742449586704707
4438.0; 1.0321217711832178E-5; 0.006954563913893583; 0.009570795826192524; -1.3923572472816224E-5; 0.007287171529278295; 0.010742449586704707
4659.0; 1.6307186616650513E-5; 0.006973372247394082; 0.009570795826192524; -9.673099785939008E-6; 0.007313646779555716; 0.010742449586704707
4891.0; 9.384221253394875E-6; 0.006981624659581537; 0.009570795826192524; -1.7027938110251334E-5; 0.007328537219453836; 0.010742449586704707
5135.0; 4.700273857405081E-6; 0.006995858291663634; 0.009570795826192524; -2.1115550884701893E-5; 0.0073513769210809795; 0.010742449586704707
5391.0; 1.2153043602473407E-5; 0.0070226379742898155; 0.009570795826192524; -1.5219188285401753E-5; 0.007388629089961378; 0.010742449586704707
5660.0; 1.022467416650858E-5; 0.007042915621297542; 0.009570795826192524; -1.8267658525400964E-5; 0.007415454122691392; 0.010742449586704707
5942.0; 1.2701166978819207E-5; 0.0070495672498648325; 0.009570795826192524; -1.2532045443743398E-5; 0.007430260801786579; 0.010742449586704707
6239.0; 5.036341523217302E-6; 0.007057453369210957; 0.009570795826192524; -1.8608046708409695E-5; 0.007443322143712032; 0.010742449586704707
6550.0; 5.4293268350195824E-6; 0.007083255894298816; 0.009570795826192524; -1.7042314607400045E-5; 0.007475998010226441; 0.010742449586704707
6877.0; 8.821726528792073E-6; 0.007101398298968577; 0.009570795826192524; -1.4320362546075575E-5; 0.0075054050435759394; 0.010742449586704707
7220.0; 9.922394623577884E-6; 0.007129381209137984; 0.009570795826192524; -1.3945489435387285E-5; 0.007536508511255634; 0.010742449586704707
7580.0; 2.339044200179825E-5; 0.007158235056899004; 0.009570795826192524; 4.131366793470758E-7; 0.007570065964965279; 0.010742449586704707
7959.0; 5.454461924646266E-6; 0.007171313173125615; 0.009570795826192524; -1.576248093133873E-5; 0.0075916327873747635; 0.010742449586704707
8356.0; 4.066868205538348E-6; 0.007194263756994861; 0.009570795826192524; -1.437777796079977E-5; 0.0076223329556085444; 0.010742449586704707
8773.0; 9.534429977457536E-6; 0.007220642769329936; 0.009570795826192524; -7.701288702830928E-6; 0.0076557670755723495; 0.010742449586704707
9211.0; 7.827332670450011E-6; 0.007246482347001916; 0.009570795826192524; -1.2395774579855718E-5; 0.007697684292871225; 0.010742449586704707
9671.0; -1.1768125540835718E-7; 0.007285410292212551; 0.009570795826192524; -2.181272567701897E-5; 0.00774244399065645; 0.010742449586704707
10154.0; -4.821688853804002E-6; 0.00731085292023119; 0.009570795826192524; -2.8657968471389378E-5; 0.0077779793588822485; 0.010742449586704707
10661.0; -7.984028572700553E-6; 0.007342159358100033; 0.009570795826192524; -3.047047221395837E-5; 0.007822550325664703; 0.010742449586704707
11194.0; -1.0693619559305693E-5; 0.007369173788422811; 0.009570795826192524; -3.264626280611191E-5; 0.007858067003264142; 0.010742449586704707
11753.0; -1.652898800885268E-5; 0.007408432115459654; 0.009570795826192524; -3.581682780411844E-5; 0.007910515299668337; 0.010742449586704707
12340.0; -1.5054540731082779E-5; 0.007447093154851421; 0.009570795826192524; -3.768795086003388E-5; 0.00796076884456751; 0.010742449586704707
12956.0; -3.602630144243884E-6; 0.007477941223625764; 0.009570795826192524; -2.531566636075831E-5; 0.008017327074028736; 0.010742449586704707
13603.0; -1.2123924722965526E-5; 0.007519561214649405; 0.009570795826192524; -3.594922333583933E-5; 0.008074477048774245; 0.010742449586704707
14283.0; -3.817743379210582E-6; 0.0075483535692732785; 0.009570795826192524; -3.2030781843926416E-5; 0.008124234114775454; 0.010742449586704707
14997.0; -1.0318311285715083E-5; 0.00758632110300253; 0.009570795826192524; -3.878012466305238E-5; 0.008178548052791052; 0.010742449586704707
15746.0; 5.603642550463706E-6; 0.007625847136171319; 0.009570795826192524; -3.005983699984526E-5; 0.008234023325612008; 0.010742449586704707
16533.0; 2.6517265193030164E-5; 0.007663631921658446; 0.009570795826192524; -9.039193355865794E-6; 0.008296118644537177; 0.010742449586704707
17359.0; 8.41454487057303E-6; 0.007710649024374586; 0.009570795826192524; -2.6497322066174173E-5; 0.008358222594487113; 0.010742449586704707
18226.0; 6.836318206030291E-6; 0.0077654629999136405; 0.009570795826192524; -3.2410679097404825E-5; 0.008433629193821087; 0.010742449586704707
19137.0; 1.657184161650828E-5; 0.007810248640803945; 0.009570795826192524; -2.607722368290351E-5; 0.008496223198606049; 0.010742449586704707
20093.0; 1.7530561060805193E-5; 0.007841083673183423; 0.009570795826192524; -1.6562550671607467E-5; 0.00854749333235994; 0.010742449586704707
21097.0; 2.088655587580632E-5; 0.007872540001759151; 0.009570795826192524; -1.455325041966014E-5; 0.00860191141135256; 0.010742449586704707
22151.0; 2.6567643777048463E-5; 0.007911261181073052; 0.009570795826192524; -5.735037360703279E-6; 0.008662919780655634; 0.010742449586704707
23258.0; 2.9314477392922876E-5; 0.007955642131541762; 0.009570795826192524; 2.59656025444024E-6; 0.008739366514655272; 0.010742449586704707
24420.0; 1.946361179636752E-5; 0.007998601207748495; 0.009570795826192524; -5.484760020898468E-6; 0.008808483269486748; 0.010742449586704707
25641.0; 3.150182548787683E-5; 0.0080509224307192; 0.009570795826192524; 8.882574776310683E-6; 0.008886223757766947; 0.010742449586704707
26923.0; 3.631067235458741E-5; 0.008073611077389952; 0.009570795826192524; 1.190325257677214E-5; 0.008939833436018748; 0.010742449586704707
28269.0; 3.286274081263431E-5; 0.008119389414403856; 0.009570795826192524; 1.5269249689496346E-5; 0.009012621580273982; 0.010742449586704707
29682.0; 3.5214411991136084E-5; 0.008161888602817503; 0.009570795826192524; 2.5409239847725787E-5; 0.009071928618488021; 0.010742449586704707
31166.0; 2.6904214493126648E-5; 0.008209993025143572; 0.009570795826192524; 1.6534570633612056E-5; 0.009147833122919736; 0.010742449586704707
32724.0; 3.1297339482946924E-5; 0.008263661926853225; 0.009570795826192524; 2.8101410990237124E-5; 0.009222059521624571; 0.010742449586704707
34360.0; 3.520406602188132E-5; 0.008314728645592476; 0.009570795826192524; 2.4593959624184874E-5; 0.009289047100694945; 0.010742449586704707
36077.0; 3.1426761025986695E-5; 0.008372224976010294; 0.009570795826192524; 2.4306147678643E-5; 0.009370138571738637; 0.010742449586704707
37880.0; 3.53118070799507E-5; 0.008412086154175463; 0.009570795826192524; 3.427117294984027E-5; 0.009432664947817774; 0.010742449586704707
39773.0; 3.516025989787105E-5; 0.00846745309091273; 0.009570795826192524; 2.8467869096330507E-5; 0.009509047409285511; 0.010742449586704707
41761.0; 4.3039403340056164E-5; 0.008502925626779833; 0.009570795826192524; 4.269825551465449E-5; 0.00957515481975602; 0.010742449586704707
43849.0; 2.8945459467629655E-5; 0.008547118721799167; 0.009570795826192524; 2.7488247013240894E-5; 0.00962680240451548; 0.010742449586704707
46041.0; 2.6571392208211977E-5; 0.008588746452846465; 0.009570795826192524; 2.4476327821309812E-5; 0.009672930016353345; 0.010742449586704707
48343.0; 1.1148545794352822E-5; 0.00862817866423668; 0.009570795826192524; 2.0639188028925505E-5; 0.009731800437099494; 0.010742449586704707
50760.0; 3.6197707788623906E-6; 0.008662469804187582; 0.009570795826192524; 8.266815073524287E-6; 0.009776098956488288; 0.010742449586704707
53297.0; 7.995172851289162E-6; 0.008711519902465896; 0.009570795826192524; 5.173754795189971E-6; 0.009827623974700836; 0.010742449586704707
55961.0; 1.7325502737302906E-5; 0.008752511677724234; 0.009570795826192524; 8.343881405382302E-6; 0.00987528609029922; 0.010742449586704707
58759.0; -9.01061387311034E-6; 0.008776423069655538; 0.009570795826192524; -2.5053527348247033E-5; 0.009915835230200246; 0.010742449586704707
61696.0; -1.4729600691213561E-5; 0.00880875722209434; 0.009570795826192524; -2.424864561290987E-5; 0.009952715005566035; 0.010742449586704707
64780.0; -2.0712542486026282E-5; 0.008851674720030503; 0.009570795826192524; -3.5024520328581175E-5; 0.009999770292270607; 0.010742449586704707
