sketch_name=exaloglog; t=2; d=20; p=6; num_cycles=100000; large_scale_simulation_mode_distinct_count_limit=1000000
distinct count; relative bias maximum likelihood; relative rmse maximum likelihood; theoretical relative standard error maximum likelihood; relative bias martingale; relative rmse martingale; theoretical relative standard error martingale; min num iterations; mean num iterations; max num iterations
1.0; -7.793542113265778E-4; 0.0016252260175413785; 0.045274734366802336; 0.0; 0.0; 0.03971650992801499; 0; 0.0; 0
2.0; -8.120254643934771E-4; 0.021392480537984013; 0.045274734366802336; -2.6974207254922384E-5; 0.019839411017653394; 0.03971650992801499; 0; 1.38171; 4
3.0; -7.98705382515813E-4; 0.02431391655643356; 0.045274734366802336; -4.120099258858266E-5; 0.022824712714301604; 0.03971650992801499; 0; 1.97858; 4
4.0; -7.63301413120634E-4; 0.02566659912633066; 0.045274734366802336; -1.8285328499295083E-5; 0.024090310057639272; 0.03971650992801499; 0; 2.25163; 4
5.0; -7.870905384640961E-4; 0.026573406188864307; 0.045274734366802336; -5.2075284493329866E-5; 0.024929548172395694; 0.03971650992801499; 0; 2.32735; 4
6.0; -7.963281636751489E-4; 0.02719548196822894; 0.045274734366802336; -4.834948145323727E-5; 0.025406771542757917; 0.03971650992801499; 0; 2.2236; 4
7.0; -6.934310056254251E-4; 0.027357135653191145; 0.045274734366802336; 4.2091147366447564E-5; 0.025542728370588377; 0.03971650992801499; 0; 2.48629; 4
8.0; -6.775805307248598E-4; 0.027656289353967346; 0.045274734366802336; 6.622402197744037E-5; 0.025803623303665528; 0.03971650992801499; 0; 2.44994; 4
9.0; -6.613187397066492E-4; 0.027856914480933255; 0.045274734366802336; 9.552479266402467E-5; 0.02597588438949263; 0.03971650992801499; 0; 2.55866; 4
10.0; -5.667010038191622E-4; 0.02794045959943866; 0.045274734366802336; 1.8101927293802733E-4; 0.02603851364384956; 0.03971650992801499; 0; 2.72024; 4
11.0; -6.146463902806207E-4; 0.028109807538871327; 0.045274734366802336; 1.6205050047193043E-4; 0.026160355474012933; 0.03971650992801499; 0; 2.89157; 4
12.0; -5.645062396223394E-4; 0.02824034095500985; 0.045274734366802336; 2.072221079306168E-4; 0.026261936210840636; 0.03971650992801499; 0; 3.03707; 4
13.0; -6.403404650017915E-4; 0.02852554227538619; 0.045274734366802336; 1.411466420738554E-4; 0.026511295427368183; 0.03971650992801499; 0; 3.15389; 4
14.0; -7.057865231907817E-4; 0.02865835344262163; 0.045274734366802336; 8.414543984946969E-5; 0.026649458802021055; 0.03971650992801499; 0; 3.24508; 4
15.0; -7.846323555489263E-4; 0.028842650603192497; 0.045274734366802336; 2.906778486088367E-6; 0.026855213818305756; 0.03971650992801499; 0; 3.31611; 5
16.0; -8.108071093834098E-4; 0.0288882446280841; 0.045274734366802336; 1.4350586207869174E-5; 0.02686491664137533; 0.03971650992801499; 0; 3.29614; 5
17.0; -7.986516526469201E-4; 0.028926212456005306; 0.045274734366802336; 4.0534466113830796E-5; 0.02688733494792906; 0.03971650992801499; 2; 3.31691; 5
18.0; -7.611792381671564E-4; 0.028870182860533316; 0.045274734366802336; 8.432523618006775E-5; 0.026806299707095124; 0.03971650992801499; 3; 3.28746; 5
19.0; -7.644342388939275E-4; 0.02892762581713799; 0.045274734366802336; 7.942522091948161E-5; 0.026846009588932702; 0.03971650992801499; 3; 3.29103; 5
20.0; -8.013040495438217E-4; 0.029009115492214625; 0.045274734366802336; 4.882878009052179E-5; 0.026918382123944602; 0.03971650992801499; 3; 3.3262; 5
21.0; -7.975751944431599E-4; 0.02901823997254233; 0.045274734366802336; 6.167960945418806E-5; 0.026909641516492725; 0.03971650992801499; 3; 3.35786; 5
22.0; -8.661359512215347E-4; 0.029118410376796088; 0.045274734366802336; 3.7070192178827375E-6; 0.027020417751526023; 0.03971650992801499; 3; 3.33419; 5
23.0; -8.494642436049002E-4; 0.02913286481686885; 0.045274734366802336; 3.983655950180952E-6; 0.027055815661299755; 0.03971650992801499; 3; 3.36148; 5
24.0; -9.008535701282693E-4; 0.029201693380988308; 0.045274734366802336; -3.136200928476002E-5; 0.02713251904932272; 0.03971650992801499; 3; 3.36295; 5
25.0; -9.287824912181809E-4; 0.02926648259900414; 0.045274734366802336; -6.002705356909026E-5; 0.02723003158347033; 0.03971650992801499; 3; 3.3641; 5
26.0; -9.242601010240637E-4; 0.029311964594366174; 0.045274734366802336; -5.5426271464493375E-5; 0.027265771888000667; 0.03971650992801499; 3; 3.3799; 5
27.0; -8.737285690663821E-4; 0.02930897042843057; 0.045274734366802336; -2.679907493298008E-5; 0.027278431291846046; 0.03971650992801499; 3; 3.38709; 5
28.0; -8.886803425655274E-4; 0.029316600415602263; 0.045274734366802336; -5.043697192024766E-5; 0.027296398908923165; 0.03971650992801499; 3; 3.40058; 5
29.0; -8.696873880359542E-4; 0.029323970185923243; 0.045274734366802336; -3.743581581383862E-5; 0.027300395511788422; 0.03971650992801499; 3; 3.3925; 5
30.0; -8.490943985245511E-4; 0.029367117943928583; 0.045274734366802336; -1.129626670324656E-5; 0.027336117463342826; 0.03971650992801499; 3; 3.39394; 5
31.0; -8.661974341502189E-4; 0.029398929633720292; 0.045274734366802336; -1.4188593155701789E-5; 0.027394202792110918; 0.03971650992801499; 3; 3.39416; 5
