sketch_name=exaloglog; t=2; d=24; p=8; num_cycles=100000; large_scale_simulation_mode_distinct_count_limit=1000000
distinct count; relative bias maximum likelihood; relative rmse maximum likelihood; theoretical relative standard error maximum likelihood; relative bias martingale; relative rmse martingale; theoretical relative standard error martingale; min num iterations; mean num iterations; max num iterations
1.0; -1.647715055213759E-4; 3.141135107419749E-4; 0.021484899173409414; 0.0; 0.0; 0.019141591652385048; 0; 0.0; 0
2.0; -1.8497861238144913E-4; 0.010252293696261077; 0.021484899173409414; -1.793217427672526E-5; 0.00987687277516227; 0.019141591652385048; 0; 1.61815; 3
3.0; -1.9184323479022692E-4; 0.011644681649800509; 0.021484899173409414; -1.3007953750824817E-5; 0.011058029143371208; 0.019141591652385048; 0; 1.91522; 4
4.0; -1.767591192586566E-4; 0.01206539417058655; 0.021484899173409414; 7.44630141331971E-6; 0.011430147160145504; 0.019141591652385048; 0; 2.08083; 3
5.0; -1.4203426203854522E-4; 0.012141226650924366; 0.021484899173409414; 3.842554423756353E-5; 0.0115562182391345; 0.019141591652385048; 0; 2.27577; 4
6.0; -1.254340254765345E-4; 0.012312594674569981; 0.021484899173409414; 4.614312454966945E-5; 0.011800107888512176; 0.019141591652385048; 0; 2.2459; 4
7.0; -1.653044325267746E-4; 0.012780039237399943; 0.021484899173409414; 4.728593613100768E-6; 0.012267781832125065; 0.019141591652385048; 0; 2.2467; 4
8.0; -1.5237866748727275E-4; 0.012856408906991001; 0.021484899173409414; 2.0063236289810395E-5; 0.012329646144554934; 0.019141591652385048; 0; 2.27834; 4
9.0; -1.4862343118641466E-4; 0.012938615018163204; 0.021484899173409414; 3.0168000378775885E-5; 0.012392400835951023; 0.019141591652385048; 0; 2.31141; 4
10.0; -1.9961095632858457E-4; 0.013247821276925387; 0.021484899173409414; -2.2744247577153587E-5; 0.012709104131320096; 0.019141591652385048; 0; 2.40297; 4
11.0; -1.991521665954144E-4; 0.01327504943264844; 0.021484899173409414; -2.8370436796892592E-5; 0.01275987670039308; 0.019141591652385048; 0; 2.3218; 4
12.0; -1.9766187564254756E-4; 0.013305387331304713; 0.021484899173409414; -2.5317241782087473E-5; 0.012790483720674007; 0.019141591652385048; 0; 2.3151; 4
