token_parameter=10; num_cycles=100000
distinct count; relative bias; relative rmse; min num iterations; mean num iterations; max num iterations
1134.0; 2.071179763783103E-4; 0.013479448212869208; 3; 4.006; 6
1190.0; 2.0573961673358093E-4; 0.013528332924565168; 3; 4.30049; 6
1249.0; 1.939691037235839E-4; 0.013561131199941687; 3; 4.42413; 6
1311.0; 2.025437990564541E-4; 0.013595393580759984; 4; 4.48338; 6
1376.0; 1.9825912159829667E-4; 0.01362958835746435; 4; 4.50223; 6
1444.0; 2.0457425221254226E-4; 0.013646538867541332; 4; 4.52014; 6
1516.0; 2.2368806353529445E-4; 0.013673870129921302; 4; 4.53459; 7
1591.0; 2.2419638488699136E-4; 0.013719562252981102; 4; 4.55335; 7
1670.0; 2.1470832309308314E-4; 0.013780185759004885; 4; 4.55488; 7
1753.0; 2.139857002449298E-4; 0.013844080056158722; 4; 4.48445; 7
1840.0; 2.1054999826363197E-4; 0.013865980936661504; 4; 4.4876; 7
1931.0; 2.08157511564557E-4; 0.013918641299116869; 4; 4.49713; 7
2027.0; 2.014711310520958E-4; 0.013986518168720674; 4; 4.50419; 7
2128.0; 1.951357257619923E-4; 0.01402999659652442; 4; 4.50658; 7
2234.0; 2.1113284761458716E-4; 0.014089980742451012; 4; 4.51709; 7
2345.0; 2.162810613834102E-4; 0.014154765966626974; 4; 4.5283; 7
2462.0; 2.2140514771484658E-4; 0.014217914630216703; 4; 4.50374; 7
2585.0; 2.1690524512589282E-4; 0.014276913835577776; 4; 4.47212; 7
2714.0; 2.3151579725961202E-4; 0.0143701010050028; 4; 4.48521; 7
2849.0; 2.4934866909106916E-4; 0.014481058872988643; 4; 4.49816; 7
2991.0; 2.5491832371670224E-4; 0.014532816083993826; 4; 4.5133; 7
3140.0; 2.582651916670741E-4; 0.014669430257530047; 4; 4.50226; 7
3296.0; 2.4668093623495294E-4; 0.014774336552214528; 4; 4.50757; 7
3460.0; 2.542675803038041E-4; 0.014877515592040492; 4; 4.5117; 7
3633.0; 2.678967755503628E-4; 0.0149807253739249; 4; 4.51962; 7
3814.0; 2.9160923593227975E-4; 0.015103195555922624; 4; 4.53402; 7
4004.0; 2.8605284532574556E-4; 0.015208799165574013; 4; 4.53729; 7
4204.0; 2.6435346354213246E-4; 0.015333955771083884; 4; 4.40452; 7
4414.0; 2.5851573588529846E-4; 0.01544776001805906; 4; 4.54785; 7
4634.0; 2.700125614454511E-4; 0.015529820622033333; 4; 4.64781; 7
4865.0; 2.8547410958724165E-4; 0.01564850474853182; 4; 4.92022; 7
5108.0; 3.150937707898387E-4; 0.015750829731948027; 4; 5.36412; 7
5363.0; 3.241218362307896E-4; 0.015891348226454004; 4; 5.50801; 8
5631.0; 3.2785785550423796E-4; 0.01601914551523697; 5; 5.53648; 8
5912.0; 3.3553118399940883E-4; 0.01616854985098442; 5; 5.5489; 8
6207.0; 3.3576684171761584E-4; 0.016328675517757907; 5; 5.57645; 9
6517.0; 3.1124205801234497E-4; 0.016471052979075532; 5; 5.60038; 9
6842.0; 3.084258067854378E-4; 0.0166211985554525; 5; 5.60709; 9
7184.0; 2.8847131247040133E-4; 0.016759963449494993; 5; 5.57743; 9
7543.0; 2.665819668134148E-4; 0.016886030841957743; 5; 5.56127; 9
7920.0; 2.777881744010736E-4; 0.017038081957871865; 5; 5.57219; 8
8315.0; 2.9613199335787695E-4; 0.01717165360881025; 5; 5.3984; 8
8730.0; 2.903465006417055E-4; 0.017289578478845914; 5; 5.36764; 8
9166.0; 2.6693014565070273E-4; 0.01742273130050679; 5; 5.37581; 8
9624.0; 2.5928086870570245E-4; 0.0175408414047898; 5; 5.43541; 8
10105.0; 2.598406916421086E-4; 0.017671086407367663; 5; 5.53966; 8
10610.0; 2.684336576065996E-4; 0.01779520322072608; 5; 5.55721; 8
11140.0; 2.7475637924826167E-4; 0.017921789899968107; 5; 5.57569; 8
