token_parameter=12; num_cycles=100000
distinct count; relative bias; relative rmse; min num iterations; mean num iterations; max num iterations
5363.0; 7.236808275620932E-5; 0.006765123673874878; 4; 4.50665; 7
5631.0; 6.960591617444483E-5; 0.006803623214487472; 4; 4.51611; 6
5912.0; 7.288037314315683E-5; 0.006819278856399556; 4; 4.53336; 7
6207.0; 8.252986149101052E-5; 0.00684227301900287; 4; 4.54822; 7
6517.0; 7.796125570482143E-5; 0.0068705415357367796; 4; 4.57062; 7
6842.0; 7.391443109262946E-5; 0.006889724376146644; 4; 4.51568; 7
7184.0; 5.884711947664239E-5; 0.00691559058752523; 4; 4.49456; 7
7543.0; 5.402879681842799E-5; 0.006949681481818945; 4; 4.51108; 7
7920.0; 5.728900508746958E-5; 0.006988033082442448; 4; 4.52155; 7
8315.0; 6.429029825551517E-5; 0.007015565490020668; 4; 4.52078; 7
8730.0; 6.592367720770342E-5; 0.007049932217126691; 4; 4.53144; 7
9166.0; 6.361751320850588E-5; 0.007087245693524081; 4; 4.54011; 7
9624.0; 6.421545353249988E-5; 0.007120913413847645; 4; 4.55133; 7
10105.0; 6.715433815144656E-5; 0.007148707539599992; 4; 4.48065; 7
10610.0; 5.229146568770275E-5; 0.007182949311547927; 4; 4.49228; 7
11140.0; 5.503799796185413E-5; 0.007226365144451435; 4; 4.50944; 7
11696.0; 5.166225621459693E-5; 0.007252247652168901; 4; 4.52264; 7
12280.0; 5.689861340474455E-5; 0.007284629932416663; 4; 4.5362; 7
12894.0; 5.873429326931751E-5; 0.00732695579802191; 4; 4.51449; 7
13538.0; 6.332687984260667E-5; 0.007378251574522469; 4; 4.53222; 7
14214.0; 5.949960993267505E-5; 0.0074426709380081115; 4; 4.53206; 7
14924.0; 6.335912855088814E-5; 0.007496684496805588; 4; 4.53401; 7
15670.0; 5.299373708647446E-5; 0.007559687078083914; 4; 4.55421; 7
16453.0; 5.248621312985383E-5; 0.007609317467746889; 4; 4.43419; 7
17275.0; 4.48168683404637E-5; 0.007658028672806636; 4; 4.52709; 7
18138.0; 5.283015581934069E-5; 0.007729733036568335; 4; 4.59536; 7
19044.0; 6.580443617284515E-5; 0.007788637875651243; 4; 4.75317; 7
19996.0; 6.892769687974084E-5; 0.007844564223864037; 4; 5.15549; 7
20995.0; 6.612262811527845E-5; 0.007919097998076862; 4; 5.48179; 8
22044.0; 7.167610344660017E-5; 0.00799637945177403; 5; 5.52828; 8
23146.0; 6.423327322449139E-5; 0.008055021436570577; 5; 5.54287; 8
24303.0; 5.937214563090486E-5; 0.008123345754998578; 5; 5.56776; 8
25518.0; 5.693819199993312E-5; 0.008198088790201735; 5; 5.58892; 9
26793.0; 6.424812591680979E-5; 0.008258055054552885; 5; 5.6103; 9
28132.0; 7.292500708305991E-5; 0.00832777412979493; 5; 5.63433; 9
29538.0; 6.7622784739109E-5; 0.00838919834281969; 5; 5.56721; 8
31014.0; 7.664280876180411E-5; 0.008466837807695235; 5; 5.58688; 9
32564.0; 9.163427633158935E-5; 0.008535896808430388; 5; 5.53284; 8
34192.0; 8.5325501101445E-5; 0.008601775868780377; 5; 5.38013; 8
35901.0; 8.887596558428207E-5; 0.008679963264543681; 5; 5.39445; 8
37696.0; 9.076439860380846E-5; 0.008753863754786605; 5; 5.40236; 8
39580.0; 9.167636461334239E-5; 0.008825164545513254; 5; 5.54065; 8
41559.0; 8.799747075780411E-5; 0.008897855883139818; 5; 5.5604; 8
43636.0; 9.823206959047874E-5; 0.00896395056071417; 5; 5.58271; 8
45817.0; 1.1334846016795829E-4; 0.009032955993116619; 5; 5.5909; 9
48107.0; 1.2831403565870587E-4; 0.00908351237405128; 5; 5.60494; 9
50512.0; 1.2511506613395064E-4; 0.009128749413432205; 5; 5.59579; 9
53037.0; 1.2002692153193991E-4; 0.009189817878203334; 5; 5.62254; 9
55688.0; 1.1629516453145104E-4; 0.00924006784898548; 5; 5.63365; 9
58472.0; 1.1036758095253893E-4; 0.009278856185204458; 5; 5.61244; 9
61395.0; 9.61112798369971E-5; 0.009322108694853852; 5; 5.6115; 9
64464.0; 1.0104965182446203E-4; 0.00936943254384956; 5; 5.65262; 8
67687.0; 9.372574233627299E-5; 0.009393906413797767; 5; 5.49261; 8
71071.0; 1.0517886573622085E-4; 0.009447701200430208; 5; 5.63229; 8
74624.0; 1.1874986084871844E-4; 0.009484862203956404; 5; 5.92951; 8
78355.0; 1.1003606584850879E-4; 0.009505522035662458; 5; 6.31666; 8
82272.0; 1.1693951290961888E-4; 0.009539378864695162; 5; 6.49819; 9
86385.0; 1.0500676708380051E-4; 0.009561230516035378; 6; 6.52244; 9
90704.0; 8.533905466967633E-5; 0.009582812649917838; 6; 6.55293; 9
95239.0; 9.098782823684406E-5; 0.00960532060642261; 6; 6.5806; 10
100000.0; 7.540853098038906E-5; 0.009621977914882732; 6; 6.57361; 10
