number of cycles = 100000; data structure = ExaLogLog (t = 0, d = 0, p = 11)
true distinct count; minimum memory size; average memory size; maximum memory size; minimum serialization size; average serialization size; maximum serialization size; relative distinct count estimation bias; relative distinct count estimation rmse; estimated memory MVP; estimated serialization MVP
1; 1576; 1576.0; 1576; 1536; 1536.0; 1536; -2.491743003642001E-4; 2.8124270176436213E-4; 9.97260741584412E-4; 9.719495552497821E-4
10; 1576; 1576.0; 1576; 1536; 1536.0; 1536; -2.0168888696673286E-4; 0.01471423856363708; 2.729743158528131; 2.6604603372456914
100; 1576; 1576.0; 1576; 1536; 1536.0; 1536; -7.441130802534837E-5; 0.01553780089043198; 3.0438644180870176; 2.9666089760035907
1000; 1576; 1576.0; 1576; 1536; 1536.0; 1536; -1.7061298088258335E-4; 0.01633569960816878; 3.3645088699264107; 3.2791152437861464
10000; 1576; 1576.0; 1576; 1536; 1536.0; 1536; 4.366342161282602E-5; 0.020591385158697333; 5.345856839840173; 5.21017519415895
100000; 1576; 1576.0; 1576; 1536; 1536.0; 1536; 2.8696198631751385E-5; 0.02273352107680611; 6.5159780587692; 6.350597904993332
1000000; 1576; 1576.0; 1576; 1536; 1536.0; 1536; 6.132088594213174E-6; 0.022888904547733912; 6.6053558031916175; 6.4377071787451285
