number of cycles = 100000; data structure = ExaLogLog (t = 2, d = 16, p = 8)
true distinct count; minimum memory size; average memory size; maximum memory size; minimum serialization size; average serialization size; maximum serialization size; relative distinct count estimation bias; relative distinct count estimation rmse; estimated memory MVP; estimated serialization MVP
1; 808; 808.0; 808; 768; 768.0; 768; -2.520358859491462E-4; 5.580066873625706E-4; 0.002012705137745684; 0.0019130662695404522
10; 808; 808.0; 808; 768; 768.0; 768; -2.4290936422035418E-4; 0.015759267439467674; 1.6053635541180973; 1.5258901108449243
100; 808; 808.0; 808; 768; 768.0; 768; -1.713659358174158E-4; 0.01652805778494953; 1.7658141509379655; 1.6783976088123236
1000; 808; 808.0; 808; 768; 768.0; 768; -1.813109920704104E-4; 0.01756738443726077; 1.9948744059275332; 1.8961182472182496
10000; 808; 808.0; 808; 768; 768.0; 768; 3.9720217087918516E-5; 0.022902039528947368; 3.3903900718804634; 3.2225489792131135
100000; 808; 808.0; 808; 768; 768.0; 768; 3.2659413192824364E-5; 0.02482978305033122; 3.985173168574596; 3.787887368150111
1000000; 808; 808.0; 808; 768; 768.0; 768; -1.58645235858746E-5; 0.024941850864229665; 4.021228056184377; 3.8221573603336654
